log_id,user_id,session_id,timestamp,action_type,stage,region,quest_id,skill_used,experience_gained,level
0325f62d-6c18-4647-a0e9-14a1c97cbade,c896f2a9-bfdf-447b-90f4-1c4164fdc9f9,21725839-ff66-470d-b55d-a98e5bd3897b,2025-07-19T13:57:54.336160,jump,stage_02,dungeon,quest_057,skill_005,79,18
8d1e906c-e8ff-44d9-b57f-8a0b4a6b4dcc,685c919b-51b0-41c5-8ecd-5d5e62d4f8e9,4efeffc9-6636-4e71-8c5e-4ab4ae65e918,2025-07-15T11:16:24.336160,jump,stage_05,castle,quest_091,skill_034,92,35
9d8eaf30-ffa8-4a6e-9ae3-f05e683326ec,7ae40a4c-94ea-4aae-8e6c-dc4a66c6332a,ba8cc156-9110-4b60-85e9-dfcf17d07377,2025-07-23T04:00:47.336160,move,stage_02,city,quest_061,skill_010,50,19
a8bb19bb-86b7-4733-95ab-4d71b382a6cb,c3ff705d-8117-4d83-b609-4fd3cd9a667d,daf9a101-6acf-4040-a15b-175809bd34c4,2025-07-27T18:52:56.336160,move,stage_01,city,quest_024,skill_041,52,6
0b34cc9f-ab39-482e-97f3-7e8f32fbb294,972490a0-22bd-4e7c-9e76-a2751bb82404,9113da47-946c-4560-913a-0c2fd316f571,2025-07-27T02:09:44.336160,jump,stage_03,castle,quest_051,skill_001,52,16
05e5df26-0793-41bb-96cd-ce106eb20b90,1b759cac-74fd-48d1-b00e-41b50f746f3c,c210c670-68f9-4bfd-8e3c-f9318bfde5f8,2025-07-22T19:25:31.336160,attack,stage_01,mountain,quest_095,skill_024,30,14
c7b37404-5586-4922-bb5e-ebe29008e581,044b5f67-6598-4364-8824-01d2512a9dfe,9579e13e-bbf1-47c4-b51b-552f0494fe38,2025-07-25T12:55:20.336160,attack,stage_10,city,quest_082,skill_036,43,50
b76bccbb-ae2e-40e1-aa3d-d3679ac7882c,19818566-de68-4515-95cb-e1c08bf21bf8,b38a2883-068e-4a2d-a20e-ef196d9f1099,2025-07-23T01:58:45.336160,move,stage_01,dungeon,quest_004,skill_012,44,7
6d2f3411-9fdb-490c-a310-81fd77aa9fd3,044b5f67-6598-4364-8824-01d2512a9dfe,8bce90e8-33f0-4627-b476-a7f89045209d,2025-07-16T05:05:38.336160,jump,stage_02,desert,quest_025,skill_032,82,18
188397be-6f64-492e-90b9-5f5f72cd76ce,abe35367-decd-4bc5-a21f-a06e47f8a669,61f5d6c7-e553-448e-bd6d-20aa44a79332,2025-07-24T04:57:59.336160,move,stage_02,mountain,quest_029,skill_013,17,12
0a8827a6-e6d5-48b4-9e84-04e0a2ce67b1,7753cb94-c849-48ef-bc0d-4a75c450281f,1f4b9362-7e2a-4f27-a335-dcba9625ed30,2025-08-03T19:05:17.336160,jump,stage_03,mountain,quest_058,skill_002,43,24
25a543b3-1b3e-47a6-af00-225f980a41e0,abc3a013-2838-4ae2-8870-b35214a2006f,ff2c4d24-236f-48d6-a3cf-f443635a2108,2025-07-28T06:23:55.336160,attack,stage_03,desert,quest_011,skill_016,67,20
2308f5dc-d40c-4779-90a9-141a15a5e686,45cfe158-bc95-490f-a1c7-b487c5a25b83,b2515fe4-ba0e-40da-96a2-5a5c97134716,2025-08-08T08:42:49.336160,collect,stage_04,city,quest_046,skill_004,37,28
ea18153b-4f45-4b7c-92ee-4d85f47d3bc0,be144a04-2f5c-4cb6-8891-bffd07a4dd96,39860a0f-84e6-44a4-9552-0766ca6451c8,2025-08-03T02:44:16.336160,move,stage_06,city,quest_033,skill_036,75,34
ac03974e-10a7-4459-9e1b-210a42053408,87ef86af-d449-4949-a835-57cbec5a44ab,c17765dc-5912-4b13-81e5-f0f3fcaf1d6e,2025-07-11T20:57:40.336160,move,stage_05,forest,quest_019,skill_003,28,27
3b7ca6e4-dbdf-4b56-bc59-a208ab1bf550,05c1d3a4-850d-4223-80aa-64f8bcd40197,3d8a92e8-86f0-4ce1-ab9b-85bd66ece2c2,2025-07-17T01:43:01.336160,attack,stage_03,forest,quest_062,skill_043,96,22
21f1d285-f66b-4859-9477-8af0389bcf1a,1fa74a5e-2202-43b1-95b1-26557a4e2f70,0bc87c69-7145-4d08-8283-c8086b5dc464,2025-08-01T11:49:24.336160,collect,stage_03,castle,quest_060,skill_007,74,22
3756a947-4640-42ac-8a29-e30735675270,bda8db1a-540a-4760-af45-eaf1c05ca23f,d2dee131-91a0-4ca7-b8aa-e93d3782e16b,2025-07-18T02:06:36.336160,collect,stage_04,forest,quest_004,skill_028,86,28
75b34a5f-e243-47ad-afa6-2c9b205a243f,3c36fa10-4b66-48b6-a205-eed30f2f2dee,9fcff60f-715e-4c40-9f41-68c34da9547c,2025-07-27T02:12:23.336160,special_attack,stage_07,castle,quest_083,skill_046,84,40
8b49c3b4-c61a-49ed-8f3f-e838faec80ab,51bfc448-b515-45d7-bc4c-d8da09891cbf,ce3f7703-ab89-4b0c-a3b5-9d8bb6c77318,2025-07-16T07:37:23.336160,move,stage_06,castle,quest_045,skill_007,24,31
3d374071-5565-42a9-a2fb-9d078b51df16,11f80098-2871-42eb-8199-1ac9d3fe1d3d,716a65d4-9430-445b-803d-6e04a35ea7d8,2025-07-20T00:38:50.336160,move,stage_06,city,quest_066,skill_013,20,34
5345ebfa-78e4-4150-8248-40dc50d01979,57e36c47-f711-4efa-be77-35cba99fc308,807b7663-4171-4e7e-b61d-49efb62807a7,2025-07-18T02:04:10.336160,ultimate,stage_08,forest,quest_076,skill_045,35,47
adfaf1db-cf81-4100-9bc0-b0d085fd9245,cd2a4453-1a8b-487e-bd3e-1fb649b1fa40,0fade2ac-e1de-483a-ac91-7c904e1cfcb6,2025-07-31T20:56:17.336160,collect,stage_04,dungeon,quest_065,skill_006,77,29
4016799b-a804-4482-9d9d-125b68bb0b4d,286fd1c9-327c-4f76-b397-f70dd5f1993c,d8d2604e-8c5b-4b93-9e4b-c79d1b5ba72a,2025-07-21T23:44:13.336160,jump,stage_04,city,quest_003,skill_027,18,28
50ba56bd-cd7e-4a3d-ab64-2eb078744560,5fc7fe68-66c0-4432-b407-d912f82cc7cd,aaa6e7ac-cea4-4f5f-9aae-ad63b2f3eb58,2025-07-16T10:12:05.336160,move,stage_03,city,quest_045,skill_035,43,25
5a9dcf8c-3c74-4f79-912f-d129a7e19b09,e18cd873-90bc-4c52-b8a8-aa06e3e87f2b,2fcabf0c-5f5c-4aaf-9a4b-07e6e6bdeeb9,2025-08-06T06:59:43.336160,special_attack,stage_10,dungeon,quest_021,skill_027,44,50
be8e6362-90dd-46c0-bffc-939cd814c83e,c20a758d-5936-42a8-8062-448eacc72af2,a964eab5-b891-47cd-8ee9-9de8c274b6b3,2025-07-22T04:33:12.336160,collect,stage_02,mountain,quest_027,skill_018,17,13
62ce0a66-d67d-4585-9ada-b51a7889ef3e,63604110-f925-4cfd-ac08-92cae4ffa59f,5bee9392-cb15-4bda-b749-a33eee7e2813,2025-07-23T20:10:14.336160,defend,stage_09,dungeon,quest_077,skill_006,17,50
0df6a160-028d-4c30-9afc-7f386bb99916,97bb554f-646a-4f8a-bac5-dd43e7c371a5,ecd0939d-4f13-48b5-a682-41708fe2e720,2025-07-24T17:40:13.336160,jump,stage_04,city,quest_094,skill_044,41,26
99c66096-7817-44bd-88b2-0afa865e6234,61aead91-df27-460f-8d48-7f77dc5c9018,1b68f7bd-ad55-471d-bae8-81aa6dbd51a5,2025-07-23T16:45:26.336160,move,stage_02,dungeon,quest_055,skill_049,76,14
a6378872-17e8-4d34-8d42-d0fd9213c7ad,6d61ac74-5851-405c-8d7a-e63452f71934,46e045a4-405a-4aa0-841d-3879be68bb46,2025-08-01T06:56:27.336160,jump,stage_01,castle,quest_027,skill_036,97,12
1531e159-a9ae-41c6-a440-393da3baee63,ec39693a-ab52-4f1e-ac3d-52fd5a9df017,6b5daf03-607f-465f-b88e-802dce201a05,2025-08-03T13:37:30.336160,jump,stage_05,forest,quest_014,skill_008,26,32
51fdfe18-46ba-4853-be7f-380e581ee59e,d162f6a3-3084-44b5-9ec9-4cef858544d0,639ae7c0-979a-4eeb-ab3b-4d20bb34bcc4,2025-07-11T22:03:43.336160,jump,stage_02,castle,quest_018,skill_009,43,20
5754b862-ff62-4606-bcd5-2bb1de5ebb49,f2f9339d-98c5-4558-8fac-3226841587e6,027b57e0-36ea-458a-b1d4-3963814471f3,2025-07-11T06:12:32.336160,collect,stage_05,dungeon,quest_064,skill_031,92,32
439cb980-2bde-4557-b35c-0b1982d506a8,f2e6d141-6014-420b-8f7d-996106822100,a9a5cc25-54b5-494e-ad17-58d5099547b3,2025-07-28T21:40:19.336160,jump,stage_01,desert,quest_034,skill_024,35,7
90da854f-c791-49c1-ab0e-3e5a7e53d9a7,5c7eeb4d-e04c-40ae-8896-6301f261ca56,e2237196-643c-459c-b93c-0a871407c2ec,2025-07-26T20:56:48.336160,special_attack,stage_06,forest,quest_070,skill_009,59,36
e9ee0705-d7e1-4ce5-a9a3-d9ddbd598d14,e18cd873-90bc-4c52-b8a8-aa06e3e87f2b,4c3ad18a-4a3d-4bd2-8e38-c36222d60e7a,2025-07-12T05:24:55.336160,move,stage_03,castle,quest_002,skill_026,77,20
ccfe80af-15f0-4541-b22c-5f0e26d28c05,228727e6-6770-4c75-8bc6-df74162976d3,798ddb23-f7b6-42c1-ad74-3f8ed1e863b4,2025-07-18T10:50:15.336160,special_attack,stage_07,mountain,quest_054,skill_024,79,40
6a002146-fb69-47d1-8df6-ddff30e505dd,9e9e6955-bc3f-42d3-a846-f7ef903e35d9,d7105b0d-7a96-4e37-b38c-d9558bd05931,2025-07-25T06:15:56.336160,move,stage_05,castle,quest_008,skill_014,66,30
408f3ea5-2954-461a-91d6-1f9bdd43abbf,491269c0-d69d-4269-b7b4-a8fed753a2e8,d022e082-62d5-4a7b-8376-3a2fe370b426,2025-07-10T14:20:45.336160,collect,stage_02,mountain,quest_054,skill_032,19,13
a86f3b90-1fc8-495e-bffa-d8ee02819df4,f73cf9a8-4483-47ee-9a43-1bea5bf3c39b,43bfa98c-bba4-465f-aaf2-299900938483,2025-07-30T09:19:58.336160,collect,stage_02,dungeon,quest_071,skill_047,67,17
72010aa9-03e7-40a0-a5be-e2fa1cdd1637,05c82482-abe7-4116-ace6-20507cdf7dc4,8ff5561e-0247-4a26-825a-2577f8563de1,2025-07-10T19:06:44.336160,collect,stage_01,city,quest_096,skill_043,27,7
03de80ed-20af-472f-b984-5b11a8ca62e1,16436ac6-dc26-42bc-a8dd-595d7eabdf13,9dcd73a7-bd1a-48f4-b7f6-483e20f30d2a,2025-07-17T09:27:15.336160,move,stage_02,desert,quest_075,skill_025,77,14
61d8cb7f-31b9-4a09-ba88-c1ac3eb14508,38295e08-02db-4625-98c5-1d6b5ec59d22,56b7ff65-7603-48e6-b1fd-4d1f9bb92962,2025-07-19T15:25:21.336160,move,stage_06,desert,quest_065,skill_011,83,38
0274cee6-b3c8-4a75-8b2a-9fd2d9c8f482,44a5c41a-be1b-4ef3-bcbc-0e9d1b72494f,d8904721-1cef-412c-8b10-5faea831e29d,2025-08-03T00:22:19.336160,move,stage_02,city,quest_011,skill_050,92,12
ab365efc-1a78-45db-b7f2-71cabc6a6b73,ec932986-cc74-4935-b451-16b8d663971e,371e3437-22d6-4457-aa8d-f44b38e4c148,2025-07-14T21:43:16.336160,attack,stage_03,desert,quest_053,skill_027,76,25
1237c3ad-acf3-4d23-873d-e5d886f96cc3,e7182ccd-715c-459b-817b-e6508fc5715a,6b42f627-23c3-4c12-b62d-6c71c34f2640,2025-07-31T17:40:07.336160,attack,stage_03,city,quest_072,skill_014,64,23
057286f8-c849-4415-beda-f467ca8c673f,c454ebf8-38b0-4585-a023-8a7b38a26799,e02e236c-c88d-4669-9653-cd4341209a8f,2025-07-31T14:36:01.336160,jump,stage_05,desert,quest_022,skill_019,52,33
26c4adfa-175e-4aec-a7b1-dda2d7cf20cb,ea01b56e-b731-457b-8ac5-bacf3151bd7e,79f7528e-0261-4b84-a7b6-69e2f032f185,2025-07-14T20:30:20.336160,collect,stage_05,mountain,quest_073,skill_049,65,34
fc2297f2-408a-4c45-95ac-ec8541c9c51a,8c088f21-543e-4b13-9cf5-fe229c06291a,d96686f9-46b2-4119-bc5c-151ddc727f71,2025-08-06T03:27:16.336160,special_attack,stage_08,castle,quest_052,skill_003,43,42
2f79f5da-4681-40e7-b7c5-256eaed8bb74,37c87d37-2814-4f4a-bc2e-ed2459565d05,a372243b-c4d1-4ba3-b72e-f747b5c9d708,2025-07-31T12:53:07.336160,jump,stage_05,city,quest_015,skill_032,21,32
853e11ef-c24a-429c-a244-6f513093b5e2,5061d49f-ce96-44d1-8211-d7c77d0f2703,6933908a-6cbd-4f1e-8f42-09cf130bd137,2025-07-10T17:15:22.336160,collect,stage_05,mountain,quest_024,skill_042,81,29
77cc60ec-5d73-40f7-9db6-fc9adfa5ddcb,dae076a6-1a3f-46de-aa11-d7b7d9d1593b,7d9cdd80-7d03-4339-a155-425a639e09e0,2025-07-30T07:36:22.336160,jump,stage_02,forest,quest_002,skill_020,31,20
841e8455-61ca-4cb9-8267-a5c8b48a89bb,c1bd15ca-6359-4162-9fca-6c69de99c5a8,0a76993c-bf1c-4c66-a3ab-fc1801e5cf08,2025-08-07T05:23:47.336160,defend,stage_06,city,quest_015,skill_011,16,31
966b6629-e70f-4df1-bbe0-51f71dff47b3,d9e35da3-9db9-4549-89ef-fb38629b2665,8ca0d8fa-1e8f-4415-a0dc-d597e76effd3,2025-07-29T20:06:50.336160,jump,stage_04,dungeon,quest_006,skill_035,15,27
8da7cfb4-57a1-4fe5-9395-95a999e4a95c,3098cec5-d0b4-4bb0-bbb4-b48b45b0b9f6,e7ebc409-19da-409b-a363-dbea9a4028fa,2025-07-18T06:38:25.336160,attack,stage_03,dungeon,quest_082,skill_039,70,23
83a1514b-f122-4e77-983a-2b7d6364cbcf,73dfe063-e62a-4f4f-bb1d-efea01666b82,94ff61ed-8f9e-4041-a5db-cfe4b980364d,2025-07-10T01:55:19.336160,attack,stage_03,dungeon,quest_073,skill_037,78,19
f929e2ef-d815-4a75-abc4-c6ad62c83324,be144a04-2f5c-4cb6-8891-bffd07a4dd96,acb620f8-0652-4f0c-9573-3e44c19d81d0,2025-07-10T13:52:24.336160,jump,stage_02,castle,quest_044,skill_039,83,11
d84cbd15-98aa-4d0a-ad9e-d3b973e54d42,1989d307-9afb-42c2-b826-701ba3015f60,7d71e649-cbc3-48c0-9880-dfa3e04f0600,2025-07-19T23:01:05.336160,defend,stage_09,forest,quest_075,skill_049,92,50
ac3b2c42-d0e2-4740-b13d-df09ed1137e5,b0c4d5af-cc3f-426f-a1c1-e8c57a94f577,882061bd-6292-410b-8390-aad736750888,2025-07-19T11:19:26.336160,jump,stage_03,mountain,quest_088,skill_050,24,17
193f3de3-0db7-4112-aee5-5f798a57b2b2,2b577272-c930-4c27-b91d-499dd1aad759,dbc3f696-e07d-4040-b7b2-647d7e3116d1,2025-07-15T03:25:25.336160,move,stage_05,desert,quest_093,skill_018,61,33
cc4ed930-907b-48b6-af8c-482b8d0218e2,df4def4a-a304-45f4-b7f0-4e7313b0eee4,268db518-9d45-41bf-8d6e-b3d14a322d4d,2025-07-19T17:55:27.336160,jump,stage_04,dungeon,quest_028,skill_035,43,28
2b8bee8f-141b-482d-a49d-acb6b8a72e31,04bebc63-2c98-4023-bfc0-0d78edbeaca8,612d9188-5c85-4e03-836e-08316dc677a5,2025-08-04T11:18:45.336160,move,stage_09,castle,quest_051,skill_016,73,46
14af5576-ad5c-446d-b24b-a183eb445ce0,538685d5-58d4-4436-bfb9-b8c4fdebe8ad,fc828ed4-4425-4399-941a-98c2b56d51c9,2025-07-12T09:32:59.336160,collect,stage_01,forest,quest_072,skill_009,27,12
0d19ab2a-5eac-48c6-a038-77220cd51c7f,3145faff-210c-43e1-a78d-1fee0bb069f7,55964c0d-c24c-47be-a9f6-1b233ca64321,2025-07-17T14:03:56.336160,collect,stage_03,mountain,quest_050,skill_019,88,24
faf93d4e-ccd8-4365-bcde-46fa9d962652,c476e3b2-d45a-4816-93ad-b202cb6c0a8d,efea2809-36f1-462d-bd4c-7efb902e1d73,2025-07-13T20:28:34.336160,move,stage_10,city,quest_045,skill_011,49,50
d80c5761-2262-4e45-a171-951fc535e501,3c49f6fe-c506-4e0b-acfc-7dd93ed5ca31,dc4b7f3e-4cb9-4b3f-92c5-c1b22d7e9b11,2025-07-12T08:51:40.336160,collect,stage_01,mountain,quest_004,skill_019,85,9
a0539c33-8118-4637-951d-e95c4f87d1fa,be144a04-2f5c-4cb6-8891-bffd07a4dd96,e979098b-f564-473a-8f39-35a7f3fbd9d6,2025-07-31T15:04:14.336160,defend,stage_08,forest,quest_020,skill_031,72,41
e622eec2-c4ac-4616-be62-95054cd4dec7,ca240778-0f4a-4b77-961b-97b1f3d5ee10,0df9d2a9-8bb0-4557-bdaf-6f1319d58052,2025-08-08T15:12:25.336160,attack,stage_06,desert,quest_067,skill_032,86,33
ee703415-57a9-45d8-beae-5361d8331f5a,9b038207-3aa8-433e-9a13-782924a9fba5,cd8f1384-6b1d-4bed-b9c5-0e902259f459,2025-07-10T10:13:40.336160,move,stage_05,desert,quest_031,skill_033,96,27
2b747883-701c-49e0-985a-adf984c77472,30ed3d7f-8f18-4abc-8745-852f1413361e,848a68a2-66bb-4011-bba0-507fa841886f,2025-07-25T23:36:10.336160,defend,stage_06,castle,quest_006,skill_004,73,35
8abb5c95-57de-4382-8c37-85c3ed9fee77,a796ad5c-34dd-453c-8882-6cad5209b97b,a46ab4cb-542f-46c1-b566-1a2a21e8037c,2025-07-15T17:01:01.336160,collect,stage_04,desert,quest_022,skill_015,94,28
5f3dc7ec-eabc-488c-818d-9ae9e9e5716c,7753cb94-c849-48ef-bc0d-4a75c450281f,dcd2842f-4fcb-4dd8-8809-45f0cd0fe19d,2025-07-16T20:39:26.336160,collect,stage_01,city,quest_061,skill_009,85,10
4131a859-e200-4cbf-9096-298b3df3b033,d723b864-156c-4554-9438-83d7887fdeb8,105f23a9-3c6f-41bd-ba26-81eb1b6e4e0e,2025-07-15T08:15:42.336160,jump,stage_03,desert,quest_018,skill_011,64,20
fc2abcef-f3e3-4d04-b2e0-654ce9a988e2,6a0e81dc-2937-46da-ad7f-0a4919c755b0,fa94e951-5f67-4da9-a855-c70c4876d54d,2025-07-12T02:35:36.336160,attack,stage_02,desert,quest_040,skill_048,40,13
f5adb549-f0f1-4061-80b9-47c93b351ca2,7dce0e08-a028-4bd8-891e-6e442a4d0aeb,d5a26207-36da-4483-8835-299bf4611d27,2025-07-30T04:14:12.336160,attack,stage_06,desert,quest_020,skill_043,67,36
71c23334-80eb-4a00-b354-ea08b3579dac,6ecd30b6-d61c-4c6d-8ee4-ecc1ad57df10,9a7c6866-9b6a-4c68-b9c0-9531a46d8022,2025-07-21T20:47:25.336160,collect,stage_03,castle,quest_035,skill_043,19,23
d18c1dd5-5f25-4fe1-bf72-44e572a148e7,5cbc8fbb-ab04-4e88-9476-eb1b0002bd62,b64e8fc8-9f91-4e74-be8d-25853fcef0da,2025-07-23T20:12:04.336160,move,stage_01,castle,quest_066,skill_049,20,15
0cc5e1e5-584f-4675-88d4-fd8d6666b673,d1485833-de5f-411f-9c66-4e7c46de8d6b,f80bf025-8619-4ba5-b16a-b0ae8aca5616,2025-08-02T00:03:31.336160,attack,stage_03,mountain,quest_015,skill_011,86,22
e81144dd-493d-4b6a-b153-058030b8cc2a,16436ac6-dc26-42bc-a8dd-595d7eabdf13,86e53421-315f-4ced-9491-4aa5c4620ef3,2025-07-10T18:14:04.336160,jump,stage_03,mountain,quest_021,skill_009,75,24
fb4e52c7-f033-49ed-a6b4-71bfc3b7a69c,51ad4b3a-91d5-48bd-a186-fb2a0b2aa437,2c32df91-5bb2-482a-9076-79139ede5c73,2025-07-25T07:34:55.336160,attack,stage_03,dungeon,quest_063,skill_050,43,25
fb6b48a6-d413-485a-bebe-dbc5b8715d05,6e238f1f-0b36-4627-9d02-fbaebf4cba9b,522934d3-7389-4bf4-b809-141742b94db8,2025-07-22T12:31:10.336160,attack,stage_01,dungeon,quest_030,skill_027,66,13
e83a3f94-5c88-451f-a7a6-e7eb3a65b15e,a6a620f1-f14c-479a-9021-7600f827eb61,b6117ddd-a524-4ca3-b207-5af8bae2b48c,2025-07-25T14:05:27.336160,defend,stage_06,mountain,quest_044,skill_018,86,35
a24ca18b-3578-4975-b839-5f8200bb3c3b,9991e0a0-1513-4b09-b082-759b0116d9ec,4380da94-5d1c-499b-a52d-4c7a7c69027d,2025-07-18T09:46:20.336160,attack,stage_05,dungeon,quest_083,skill_030,38,33
ce0ef4c3-9090-43c0-aa3d-574f1ff0ce2f,8e6a5664-8f04-414a-b717-c0ea17db417f,6582d2e5-6fd0-4eeb-be2c-077caaced58f,2025-07-12T01:42:10.336160,attack,stage_07,desert,quest_027,skill_017,78,39
98e28e7e-906f-421c-9eee-d5cbaa2a38b4,8d5f7281-3a34-4fee-81f5-24405f4c8bc4,7b10f11a-6c8d-4630-a132-b54e0d74e3d7,2025-07-09T23:47:29.336160,jump,stage_03,castle,quest_081,skill_015,73,24
22be1074-35e3-44d9-af07-8191e0030137,446213f7-d23e-464f-a0ac-23f35fe9241e,e2454d28-2311-40dd-b0b9-26a032e735ee,2025-07-19T05:19:27.336160,attack,stage_02,forest,quest_014,skill_025,52,14
315059e3-e638-4563-9889-18d9c076c427,8fa45b56-0c3b-4794-ac28-56c474289bd8,a583471a-0d2d-4c86-a3fe-a8f9dc4c239d,2025-07-22T22:12:01.336160,collect,stage_04,city,quest_089,skill_048,88,27
65a844fc-9d3f-4329-a810-94e7db7b1639,1e91136c-e7dd-4a4d-bd64-4ded0e7c3e75,71b2bf0e-ee51-43a7-94c0-cec5fa288971,2025-08-07T18:43:23.336160,special_attack,stage_06,forest,quest_046,skill_031,23,38
977af4e9-8e60-4b5c-ba47-dcf82bf60bfe,6e1c6a89-b63f-4d02-be20-b0ab0d1d82af,247363a2-c0a4-430d-bf90-ee9c782b5dd9,2025-07-15T08:04:16.336160,attack,stage_06,desert,quest_029,skill_015,56,37
8a7162d0-7bf6-488e-81a8-4ef8ff769880,7f1d15f5-d84c-42ad-b176-5d207eb05966,1e7de365-bebc-42bd-9d2f-07d33126f2bc,2025-07-22T00:51:46.336160,move,stage_06,forest,quest_027,skill_022,80,35
611df04c-0871-46af-a49b-3a537fdbb7f4,6e015437-6f5d-48e9-872b-2816b1447dd9,6784f8c2-5373-433b-9c60-20b219c4b804,2025-07-28T10:30:03.336160,attack,stage_01,castle,quest_034,skill_006,19,9
f1bf8368-591e-4956-b758-52898969b6d8,95eb0438-ed44-49ce-ad37-ac3e19d174aa,fbf9276b-e410-460d-bcbb-01075ef7ad84,2025-07-15T10:31:59.336160,attack,stage_02,forest,quest_085,skill_041,93,13
4f8415a7-1871-40d7-af69-f2786e4e23b7,c9ef3841-fe02-49bc-9617-c8a613267d69,dad613b2-8f18-4b82-859f-5a90d5d0b0cb,2025-07-29T23:39:23.336160,attack,stage_04,desert,quest_081,skill_028,15,27
976a6347-eb94-468d-87d9-42a4cbbde722,108f9a70-b6ce-4daa-83ee-8aca02ac9606,ac47e31d-313f-424c-818e-54066987b46c,2025-07-18T15:58:48.336160,special_attack,stage_07,desert,quest_001,skill_049,71,36
76f2ab94-158b-408b-902b-de11a12906c2,c3ff705d-8117-4d83-b609-4fd3cd9a667d,9db7d80d-91d2-46d5-9e7b-d8172426657a,2025-07-17T02:55:00.336160,defend,stage_10,dungeon,quest_070,skill_027,39,50
301ed36b-d361-4c41-a903-8d3c8197b4e5,21c867b9-31f0-47cd-b54e-50e6ba1f228b,1c673ccd-a3e2-4036-b007-ac35b4f8726f,2025-07-16T23:28:22.336160,special_attack,stage_10,mountain,quest_055,skill_036,22,50
cd30d85c-0365-4795-9448-308c049a669c,77f43444-3a0d-4ce8-92b8-571194c7b9e6,6a4c91f8-6fd3-459d-9ca3-a624257ae3ac,2025-07-20T05:05:31.336160,defend,stage_10,dungeon,quest_011,skill_006,12,50
a0b46b8a-bfff-42de-b095-713abd3fffc7,270baed9-a20e-4d32-9425-94c82805a737,7ecb17bd-21b6-459a-bbdb-feff6f6ce948,2025-07-25T02:49:31.336160,attack,stage_03,dungeon,quest_025,skill_021,11,25
eb1a1efb-3122-4bf4-98ce-083fcb91da4a,7bc9b674-78c8-45c5-a82c-9de8b46cb7b0,a98bcc16-5ab6-455c-a710-b37bf85784d5,2025-08-03T04:35:59.336160,attack,stage_04,desert,quest_080,skill_047,59,30
13114435-75d4-41e0-8c13-b3c9984360d9,5ae29617-6982-4752-911d-381fede7a6ea,7219b40b-e7c8-40b8-b0df-0a98b8bf2b9f,2025-07-18T09:21:25.336160,special_attack,stage_09,desert,quest_088,skill_043,26,46
c2e6a6fd-4593-4532-b543-2178c88c444d,fa5e9cb8-4c72-4f98-89ad-045591b882d3,6b1000bd-025a-4ba3-badb-6249810626ff,2025-07-15T22:47:01.336160,move,stage_02,city,quest_042,skill_050,35,14
acf2312e-7c8f-44eb-bd5d-67f6f4c65632,b5075155-f185-4d3e-8bbc-819cd9d1c421,e834beb3-a866-49a0-a0b0-8b3e8b1eba71,2025-07-30T12:54:35.336160,move,stage_04,forest,quest_085,skill_036,58,27
c9db8c78-c983-45cb-9090-27da434aa849,fb45e391-3276-41f4-8270-5da10969df07,eca35411-bf1a-46f7-b272-5a8ced4f4448,2025-07-19T05:56:50.336160,collect,stage_02,forest,quest_096,skill_025,47,15
465aa474-7805-4a51-aa3a-a7e28d2467bc,8e1318b5-4878-41fb-8366-13640ffd7fdf,67a92058-b597-4c03-9b7d-d624d64e8f81,2025-08-08T20:22:06.336160,attack,stage_06,desert,quest_080,skill_027,57,40
21708dcd-2ddd-4c42-b520-77c03df12c83,8efc2032-6270-4c22-b87b-8dbc857ccd85,4facdf6c-5852-4b3a-8edd-64e833fe62c4,2025-08-02T19:11:27.336160,special_attack,stage_09,dungeon,quest_003,skill_004,77,46
0eb42d3d-1349-416a-8f8d-701a062a55d0,f98cdaa0-7fd8-4ba2-bf35-fc4b4d7b330b,a4e8071e-3fbe-4c45-8522-4581ecf1bd17,2025-07-17T02:58:58.336160,move,stage_05,desert,quest_024,skill_011,63,26
bf62a857-bbf7-4285-b041-4995c33ed9d9,dfb6c24d-affb-4d6b-8056-0a79dc3766a6,519b5c60-1de0-4257-9e5c-bffe2745e085,2025-07-29T14:11:06.336160,collect,stage_05,castle,quest_025,skill_037,20,29
add5b0ac-600a-43ee-8b9a-7004c73cf4ed,07dabb43-6e7d-44f9-973a-9f5d10d522c5,335b2b27-1654-4553-ae96-9e6a047750ff,2025-07-24T18:50:00.336160,jump,stage_05,desert,quest_016,skill_002,56,29
bd2ddcdc-6c92-4972-b8d1-a8a1f0da14c7,6e238f1f-0b36-4627-9d02-fbaebf4cba9b,018f0084-852a-4016-82ac-7351ecefc9cc,2025-07-18T13:09:54.336160,attack,stage_05,forest,quest_098,skill_011,89,26
74470a16-09b9-4333-aa65-3dbccb5d6a1e,19e54c9f-9143-4c9b-a847-7221d19f5af3,883df94f-d1b4-4996-97cd-4286250e073c,2025-08-09T02:20:05.336160,attack,stage_06,dungeon,quest_019,skill_016,63,32
bf065d88-97c0-4b57-b64c-dc89e9177e5c,dd786806-3acb-417a-8a0b-0b10bab4bfe5,abf942fc-0662-4b5c-90dc-67c1ed125fe6,2025-07-15T03:32:13.336160,jump,stage_01,desert,quest_096,skill_036,89,9
418eb210-d447-40ff-b063-0ea5eee1a521,eb83278b-41b0-422d-acaf-31b36fb3d7fb,ffbb47a3-8237-4f43-bbf2-3fcf4a56f292,2025-07-31T00:12:52.336160,move,stage_01,forest,quest_013,skill_024,22,6
